eventID,measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementValueID
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:count,NA,NA,13,NA,NA,NA
IYS:GoA2019_Stn36:juday,IYS:GoA2019_Stn36:juday:gear_type,gear_type,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Juday Net,NA,NA, 
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:length_minimum,NA,NA,0.3,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:lifeStage,NA,NA,Nauplius,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:lifeStage,NA,NA,Nauplius,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter,NA,NA,0.4875,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
NA,IYS:GoA2019_Stn36:juday:mass_per_cubic_meter_corr,NA,NA,0.73125,NA,NA,NA
IYS:GoA2019_Stn36:juday,IYS:GoA2019_Stn36:juday:mesh_size,mesh_size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/, ,micrometer,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/,NA
IYS:GoA2019_Stn36:juday,IYS:GoA2019_Stn36:juday:net_opening,net_opening,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/, ,square meter,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/,NA
IYS:GoA2019_Stn36:juday,IYS:GoA2019_Stn36:juday:Sampled_volume,Sampled_volume,http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP/,20,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn36:juday,IYS:GoA2019_Stn36:juday:tow_speed,tow_speed,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/, ,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn37:juday,IYS:GoA2019_Stn37:juday:bottom_depth,bottom_depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,4000,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:coefficient,taxa-specific coefficient value used to determine the corrected individuals per cubic meter and mass per cubic meter,NA,1.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:count,NA,NA,13,NA,NA,NA
IYS:GoA2019_Stn37:juday,IYS:GoA2019_Stn37:juday:gear_type,gear_type,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Juday Net,NA,NA, 
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter,NA,NA,97.5,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:ind_per_cubic_meter_corr,NA,NA,146.25,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:length_maximum,NA,NA,0.4,NA,NA,NA
NA,IYS:GoA2019_Stn37:juday:length_maximum,NA,NA,0.4,NA,NA,NA
